id,user_id,work_date,check_in_time,check_out_time,work_hours,status,created_at
249,9,2026-01-07,2026-01-07 09:20:00,2026-01-07 16:26:00,7.1,normal,2026-01-07 20:00:00
250,10,2026-01-07,2026-01-07 09:26:00,2026-01-07 17:26:00,8,normal,2026-01-07 20:00:00
251,11,2026-01-07,2026-01-07 09:31:00,2026-01-07 18:26:00,8.92,normal,2026-01-07 20:00:00
252,12,2026-01-07,2026-01-07 09:44:00,2026-01-07 16:55:00,7.19,normal,2026-01-07 20:00:00
253,13,2026-01-07,2026-01-07 09:26:00,2026-01-07 17:17:00,7.86,normal,2026-01-07 20:00:00
254,14,2026-01-07,2026-01-07 09:15:00,2026-01-07 17:55:00,8.67,normal,2026-01-07 20:00:00
255,15,2026-01-07,2026-01-07 09:03:00,2026-01-07 17:43:00,8.67,normal,2026-01-07 20:00:00
256,16,2026-01-07,2026-01-07 09:18:00,2026-01-07 17:28:00,8.17,normal,2026-01-07 20:00:00
257,17,2026-01-07,2026-01-07 09:03:00,2026-01-07 17:21:00,8.3,normal,2026-01-07 20:00:00
258,18,2026-01-07,2026-01-07 09:10:00,2026-01-07 16:33:00,7.38,normal,2026-01-07 20:00:00
259,19,2026-01-07,2026-01-07 09:02:00,2026-01-07 17:55:00,8.88,normal,2026-01-07 20:00:00
260,20,2026-01-07,2026-01-07 09:22:00,2026-01-07 18:11:00,8.81,normal,2026-01-07 20:00:00
261,21,2026-01-07,2026-01-07 09:16:00,2026-01-07 16:19:00,7.06,normal,2026-01-07 20:00:00
262,22,2026-01-07,2026-01-07 09:27:00,2026-01-07 18:25:00,8.96,normal,2026-01-07 20:00:00
263,23,2026-01-07,2026-01-07 09:32:00,2026-01-07 17:09:00,7.62,normal,2026-01-07 20:00:00
264,24,2026-01-07,2026-01-07 09:35:00,2026-01-07 18:04:00,8.49,normal,2026-01-07 20:00:00
265,25,2026-01-07,2026-01-07 09:27:00,2026-01-07 17:41:00,8.23,normal,2026-01-07 20:00:00
266,26,2026-01-07,2026-01-07 09:42:00,2026-01-07 18:02:00,8.33,normal,2026-01-07 20:00:00
267,27,2026-01-07,2026-01-07 09:14:00,2026-01-07 16:30:00,7.27,late,2026-01-07 20:00:00
268,28,2026-01-07,2026-01-07 09:04:00,2026-01-07 16:40:00,7.61,normal,2026-01-07 20:00:00
269,29,2026-01-07,2026-01-07 09:37:00,2026-01-07 18:27:00,8.84,normal,2026-01-07 20:00:00
270,30,2026-01-07,2026-01-07 09:11:00,2026-01-07 17:01:00,7.84,normal,2026-01-07 20:00:00
271,31,2026-01-07,2026-01-07 09:09:00,2026-01-07 18:01:00,8.87,normal,2026-01-07 20:00:00
272,32,2026-01-07,2026-01-07 09:37:00,2026-01-07 18:17:00,8.66,normal,2026-01-07 20:00:00
273,33,2026-01-07,2026-01-07 09:18:00,2026-01-07 16:30:00,7.2,normal,2026-01-07 20:00:00
274,34,2026-01-07,2026-01-07 09:41:00,2026-01-07 20:03:00,10.37,overtime,2026-01-07 20:00:00
275,35,2026-01-07,2026-01-07 09:42:00,2026-01-07 18:43:00,9.02,overtime,2026-01-07 20:00:00
276,36,2026-01-07,,,0,absent,2026-01-07 20:00:00
277,37,2026-01-07,2026-01-07 09:25:00,2026-01-07 20:25:00,10.99,overtime,2026-01-07 20:00:00
278,38,2026-01-07,2026-01-07 09:37:00,2026-01-07 17:32:00,7.92,normal,2026-01-07 20:00:00
279,39,2026-01-07,2026-01-07 09:24:00,2026-01-07 16:51:00,7.45,normal,2026-01-07 20:00:00
280,40,2026-01-07,2026-01-07 09:02:00,2026-01-07 16:54:00,7.87,normal,2026-01-07 20:00:00
281,41,2026-01-07,2026-01-07 09:18:00,2026-01-07 19:52:00,10.56,overtime,2026-01-07 20:00:00
282,42,2026-01-07,2026-01-07 09:33:00,2026-01-07 18:31:00,8.96,normal,2026-01-07 20:00:00
283,43,2026-01-07,2026-01-07 09:09:00,2026-01-07 17:32:00,8.38,normal,2026-01-07 20:00:00
284,44,2026-01-07,2026-01-07 09:07:00,2026-01-07 17:57:00,8.83,normal,2026-01-07 20:00:00
285,45,2026-01-07,2026-01-07 09:44:00,2026-01-07 17:12:00,7.46,normal,2026-01-07 20:00:00
286,46,2026-01-07,2026-01-07 09:16:00,2026-01-07 17:51:00,8.58,normal,2026-01-07 20:00:00
287,47,2026-01-07,2026-01-07 09:39:00,2026-01-07 18:00:00,8.35,normal,2026-01-07 20:00:00
288,48,2026-01-07,2026-01-07 09:42:00,2026-01-07 18:37:00,8.92,normal,2026-01-07 20:00:00
289,49,2026-01-07,2026-01-07 09:27:00,2026-01-07 17:50:00,8.39,normal,2026-01-07 20:00:00
290,50,2026-01-07,2026-01-07 09:04:00,2026-01-07 16:49:00,7.76,normal,2026-01-07 20:00:00
291,51,2026-01-07,2026-01-07 09:17:00,2026-01-07 16:28:00,7.19,normal,2026-01-07 20:00:00
292,52,2026-01-07,2026-01-07 09:01:00,2026-01-07 16:06:00,7.08,normal,2026-01-07 20:00:00
293,53,2026-01-07,2026-01-07 09:18:00,2026-01-07 17:31:00,8.22,normal,2026-01-07 20:00:00
294,54,2026-01-07,,,0,absent,2026-01-07 20:00:00
295,55,2026-01-07,,,0,absent,2026-01-07 20:00:00
296,56,2026-01-07,2026-01-07 09:18:00,2026-01-07 17:10:00,7.86,normal,2026-01-07 20:00:00
297,57,2026-01-07,2026-01-07 09:31:00,2026-01-07 16:39:00,7.13,normal,2026-01-07 20:00:00
298,58,2026-01-07,2026-01-07 09:09:00,2026-01-07 17:00:00,7.85,normal,2026-01-07 20:00:00
299,59,2026-01-07,2026-01-07 09:13:00,2026-01-07 17:21:00,8.14,normal,2026-01-07 20:00:00
300,60,2026-01-07,2026-01-07 09:13:00,2026-01-07 17:01:00,7.8,normal,2026-01-07 20:00:00
301,1,2026-01-08,2026-01-08 09:03:00,2026-01-08 17:14:00,8.18,normal,2026-01-08 20:00:00
302,2,2026-01-08,2026-01-08 09:09:00,2026-01-08 16:19:00,7.16,normal,2026-01-08 20:00:00
303,3,2026-01-08,2026-01-08 09:21:00,2026-01-08 17:19:00,7.97,normal,2026-01-08 20:00:00
304,4,2026-01-08,,,0,absent,2026-01-08 20:00:00
305,5,2026-01-08,2026-01-08 09:12:00,2026-01-08 16:51:00,7.65,normal,2026-01-08 20:00:00
306,6,2026-01-08,2026-01-08 09:36:00,2026-01-08 17:08:00,7.54,normal,2026-01-08 20:00:00
307,7,2026-01-08,2026-01-08 09:13:00,2026-01-08 18:33:00,9.33,overtime,2026-01-08 20:00:00
308,8,2026-01-08,2026-01-08 09:11:00,2026-01-08 17:37:00,8.44,normal,2026-01-08 20:00:00
309,9,2026-01-08,2026-01-08 09:30:00,2026-01-08 17:07:00,7.62,normal,2026-01-08 20:00:00
310,10,2026-01-08,2026-01-08 09:39:00,2026-01-08 16:57:00,7.3,normal,2026-01-08 20:00:00
311,11,2026-01-08,2026-01-08 09:42:00,2026-01-08 16:47:00,7.09,normal,2026-01-08 20:00:00
312,12,2026-01-08,2026-01-08 09:40:00,2026-01-08 18:31:00,8.85,normal,2026-01-08 20:00:00
313,13,2026-01-08,2026-01-08 09:40:00,2026-01-08 16:35:00,6.91,late,2026-01-08 20:00:00
314,14,2026-01-08,2026-01-08 09:22:00,2026-01-08 17:14:00,7.86,normal,2026-01-08 20:00:00
315,15,2026-01-08,2026-01-08 09:32:00,2026-01-08 17:31:00,7.98,normal,2026-01-08 20:00:00
316,16,2026-01-08,2026-01-08 09:23:00,2026-01-08 20:20:00,10.94,overtime,2026-01-08 20:00:00
317,17,2026-01-08,2026-01-08 09:16:00,2026-01-08 17:59:00,8.72,normal,2026-01-08 20:00:00
318,18,2026-01-08,2026-01-08 09:10:00,2026-01-08 17:05:00,7.92,normal,2026-01-08 20:00:00
319,19,2026-01-08,2026-01-08 09:42:00,2026-01-08 18:06:00,8.39,normal,2026-01-08 20:00:00
320,20,2026-01-08,2026-01-08 09:09:00,2026-01-08 17:48:00,8.65,normal,2026-01-08 20:00:00
321,21,2026-01-08,2026-01-08 09:42:00,2026-01-08 16:56:00,7.24,normal,2026-01-08 20:00:00
322,22,2026-01-08,2026-01-08 09:27:00,2026-01-08 18:21:00,8.9,normal,2026-01-08 20:00:00
323,23,2026-01-08,,,0,absent,2026-01-08 20:00:00
324,24,2026-01-08,2026-01-08 09:08:00,2026-01-08 17:38:00,8.49,normal,2026-01-08 20:00:00
325,25,2026-01-08,2026-01-08 09:21:00,2026-01-08 17:28:00,8.12,normal,2026-01-08 20:00:00
326,26,2026-01-08,2026-01-08 09:39:00,2026-01-08 17:56:00,8.28,normal,2026-01-08 20:00:00
327,27,2026-01-08,2026-01-08 09:18:00,2026-01-08 16:22:00,7.07,normal,2026-01-08 20:00:00
328,28,2026-01-08,2026-01-08 09:09:00,2026-01-08 17:14:00,8.08,normal,2026-01-08 20:00:00
329,29,2026-01-08,2026-01-08 09:01:00,2026-01-08 16:31:00,7.5,normal,2026-01-08 20:00:00
330,30,2026-01-08,2026-01-08 09:01:00,2026-01-08 16:42:00,7.68,normal,2026-01-08 20:00:00
331,31,2026-01-08,2026-01-08 09:38:00,2026-01-08 17:38:00,8.01,normal,2026-01-08 20:00:00
332,32,2026-01-08,2026-01-08 09:40:00,2026-01-08 18:39:00,8.99,normal,2026-01-08 20:00:00
333,33,2026-01-08,2026-01-08 09:02:00,2026-01-08 17:29:00,8.45,normal,2026-01-08 20:00:00
334,34,2026-01-08,2026-01-08 09:27:00,2026-01-08 17:28:00,8.01,normal,2026-01-08 20:00:00
335,35,2026-01-08,2026-01-08 09:32:00,2026-01-08 16:49:00,7.28,normal,2026-01-08 20:00:00
336,36,2026-01-08,2026-01-08 09:22:00,2026-01-08 16:29:00,7.11,normal,2026-01-08 20:00:00
337,37,2026-01-08,2026-01-08 09:34:00,2026-01-08 16:57:00,7.38,normal,2026-01-08 20:00:00
338,38,2026-01-08,2026-01-08 09:17:00,2026-01-08 18:08:00,8.85,normal,2026-01-08 20:00:00
339,39,2026-01-08,2026-01-08 09:08:00,2026-01-08 14:42:00,5.57,late,2026-01-08 20:00:00
340,40,2026-01-08,2026-01-08 09:09:00,2026-01-08 16:55:00,7.77,normal,2026-01-08 20:00:00
341,41,2026-01-08,2026-01-08 09:31:00,2026-01-08 16:49:00,7.31,normal,2026-01-08 20:00:00
342,42,2026-01-08,2026-01-08 09:12:00,2026-01-08 17:08:00,7.94,normal,2026-01-08 20:00:00
343,43,2026-01-08,2026-01-08 09:07:00,2026-01-08 19:29:00,10.36,overtime,2026-01-08 20:00:00
344,44,2026-01-08,2026-01-08 09:09:00,2026-01-08 17:46:00,8.61,normal,2026-01-08 20:00:00
345,45,2026-01-08,2026-01-08 09:44:00,2026-01-08 17:53:00,8.16,normal,2026-01-08 20:00:00
346,46,2026-01-08,2026-01-08 09:11:00,2026-01-08 17:11:00,7.99,normal,2026-01-08 20:00:00
347,47,2026-01-08,2026-01-08 09:28:00,2026-01-08 18:25:00,8.95,normal,2026-01-08 20:00:00
348,48,2026-01-08,2026-01-08 09:12:00,2026-01-08 17:10:00,7.96,normal,2026-01-08 20:00:00
349,49,2026-01-08,2026-01-08 09:42:00,2026-01-08 15:33:00,5.85,late,2026-01-08 20:00:00
350,50,2026-01-08,2026-01-08 09:44:00,2026-01-08 15:40:00,5.93,late,2026-01-08 20:00:00
351,51,2026-01-08,2026-01-08 09:44:00,2026-01-08 18:00:00,8.27,normal,2026-01-08 20:00:00
352,52,2026-01-08,2026-01-08 09:02:00,2026-01-08 17:21:00,8.31,normal,2026-01-08 20:00:00
353,53,2026-01-08,2026-01-08 09:09:00,2026-01-08 16:24:00,7.25,normal,2026-01-08 20:00:00
354,54,2026-01-08,2026-01-08 09:38:00,2026-01-08 16:49:00,7.19,late,2026-01-08 20:00:00
355,55,2026-01-08,2026-01-08 09:01:00,2026-01-08 16:40:00,7.64,normal,2026-01-08 20:00:00
356,56,2026-01-08,2026-01-08 09:04:00,2026-01-08 16:09:00,7.08,normal,2026-01-08 20:00:00
357,57,2026-01-08,2026-01-08 09:26:00,2026-01-08 17:57:00,8.52,normal,2026-01-08 20:00:00
358,58,2026-01-08,2026-01-08 09:31:00,2026-01-08 16:57:00,7.44,normal,2026-01-08 20:00:00
359,59,2026-01-08,2026-01-08 09:21:00,2026-01-08 17:26:00,8.09,normal,2026-01-08 20:00:00
360,60,2026-01-08,2026-01-08 09:14:00,2026-01-08 17:48:00,8.56,normal,2026-01-08 20:00:00
361,1,2026-01-09,2026-01-09 09:03:00,2026-01-09 17:06:00,8.05,normal,2026-01-09 20:00:00
362,2,2026-01-09,2026-01-09 09:01:00,2026-01-09 15:53:00,6.87,late,2026-01-09 20:00:00
363,3,2026-01-09,2026-01-09 09:02:00,2026-01-09 16:35:00,7.56,normal,2026-01-09 20:00:00
364,4,2026-01-09,2026-01-09 09:36:00,2026-01-09 20:22:00,10.77,overtime,2026-01-09 20:00:00
365,5,2026-01-09,2026-01-09 09:03:00,2026-01-09 16:18:00,7.25,normal,2026-01-09 20:00:00
366,6,2026-01-09,2026-01-09 09:33:00,2026-01-09 17:06:00,7.55,normal,2026-01-09 20:00:00
367,7,2026-01-09,2026-01-09 09:38:00,2026-01-09 17:19:00,7.68,normal,2026-01-09 20:00:00
368,8,2026-01-09,2026-01-09 09:01:00,2026-01-09 17:24:00,8.39,normal,2026-01-09 20:00:00
369,9,2026-01-09,2026-01-09 09:31:00,2026-01-09 18:30:00,8.99,normal,2026-01-09 20:00:00
370,10,2026-01-09,2026-01-09 09:37:00,2026-01-09 18:31:00,8.9,normal,2026-01-09 20:00:00
371,11,2026-01-09,2026-01-09 09:29:00,2026-01-09 18:24:00,8.91,normal,2026-01-09 20:00:00
372,12,2026-01-09,2026-01-09 09:28:00,2026-01-09 16:42:00,7.23,normal,2026-01-09 20:00:00
373,13,2026-01-09,2026-01-09 09:26:00,2026-01-09 17:41:00,8.25,normal,2026-01-09 20:00:00
374,14,2026-01-09,2026-01-09 09:13:00,2026-01-09 16:51:00,7.64,normal,2026-01-09 20:00:00
375,15,2026-01-09,2026-01-09 09:05:00,2026-01-09 19:35:00,10.5,overtime,2026-01-09 20:00:00
376,16,2026-01-09,2026-01-09 09:28:00,2026-01-09 15:33:00,6.08,late,2026-01-09 20:00:00
377,17,2026-01-09,2026-01-09 09:10:00,2026-01-09 16:38:00,7.47,normal,2026-01-09 20:00:00
378,18,2026-01-09,2026-01-09 09:05:00,2026-01-09 17:54:00,8.82,normal,2026-01-09 20:00:00
379,19,2026-01-09,2026-01-09 09:25:00,2026-01-09 17:19:00,7.9,normal,2026-01-09 20:00:00
380,20,2026-01-09,2026-01-09 09:18:00,2026-01-09 17:33:00,8.25,normal,2026-01-09 20:00:00
381,21,2026-01-09,2026-01-09 09:39:00,2026-01-09 17:00:00,7.35,normal,2026-01-09 20:00:00
382,22,2026-01-09,2026-01-09 09:10:00,2026-01-09 15:35:00,6.41,late,2026-01-09 20:00:00
383,23,2026-01-09,2026-01-09 09:14:00,2026-01-09 17:05:00,7.86,normal,2026-01-09 20:00:00
384,24,2026-01-09,2026-01-09 09:40:00,2026-01-09 16:53:00,7.21,normal,2026-01-09 20:00:00
385,25,2026-01-09,2026-01-09 09:15:00,2026-01-09 18:09:00,8.9,normal,2026-01-09 20:00:00
386,26,2026-01-09,2026-01-09 09:14:00,2026-01-09 17:27:00,8.22,normal,2026-01-09 20:00:00
387,27,2026-01-09,2026-01-09 09:00:00,2026-01-09 16:14:00,7.23,normal,2026-01-09 20:00:00
388,28,2026-01-09,2026-01-09 09:38:00,2026-01-09 18:07:00,8.48,normal,2026-01-09 20:00:00
389,29,2026-01-09,2026-01-09 09:02:00,2026-01-09 20:18:00,11.27,overtime,2026-01-09 20:00:00
390,30,2026-01-09,2026-01-09 09:00:00,2026-01-09 17:30:00,8.5,normal,2026-01-09 20:00:00
391,31,2026-01-09,2026-01-09 09:08:00,2026-01-09 17:34:00,8.44,normal,2026-01-09 20:00:00
392,32,2026-01-09,2026-01-09 09:37:00,2026-01-09 18:01:00,8.4,normal,2026-01-09 20:00:00
393,33,2026-01-09,2026-01-09 09:40:00,2026-01-09 17:48:00,8.14,normal,2026-01-09 20:00:00
394,34,2026-01-09,2026-01-09 09:37:00,2026-01-09 18:31:00,8.9,normal,2026-01-09 20:00:00
395,35,2026-01-09,2026-01-09 09:43:00,2026-01-09 18:39:00,8.93,normal,2026-01-09 20:00:00
396,36,2026-01-09,2026-01-09 09:40:00,2026-01-09 17:41:00,8.02,normal,2026-01-09 20:00:00
397,37,2026-01-09,2026-01-09 09:34:00,2026-01-09 18:09:00,8.59,normal,2026-01-09 20:00:00
398,38,2026-01-09,2026-01-09 09:12:00,2026-01-09 18:46:00,9.57,overtime,2026-01-09 20:00:00
399,39,2026-01-09,2026-01-09 09:20:00,2026-01-09 17:09:00,7.82,normal,2026-01-09 20:00:00
400,40,2026-01-09,2026-01-09 09:40:00,2026-01-09 17:38:00,7.97,normal,2026-01-09 20:00:00
401,41,2026-01-09,2026-01-09 09:26:00,2026-01-09 17:48:00,8.36,normal,2026-01-09 20:00:00
402,42,2026-01-09,2026-01-09 09:06:00,2026-01-09 17:26:00,8.33,normal,2026-01-09 20:00:00
403,43,2026-01-09,2026-01-09 09:13:00,2026-01-09 16:45:00,7.53,normal,2026-01-09 20:00:00
404,44,2026-01-09,2026-01-09 09:01:00,2026-01-09 17:44:00,8.71,normal,2026-01-09 20:00:00
405,45,2026-01-09,2026-01-09 09:29:00,2026-01-09 17:39:00,8.16,normal,2026-01-09 20:00:00
406,46,2026-01-09,2026-01-09 09:00:00,2026-01-09 16:48:00,7.8,normal,2026-01-09 20:00:00
407,47,2026-01-09,2026-01-09 09:22:00,2026-01-09 16:41:00,7.32,late,2026-01-09 20:00:00
408,48,2026-01-09,2026-01-09 09:31:00,2026-01-09 19:38:00,10.12,overtime,2026-01-09 20:00:00
409,49,2026-01-09,2026-01-09 09:11:00,2026-01-09 16:38:00,7.46,normal,2026-01-09 20:00:00
410,50,2026-01-09,2026-01-09 09:14:00,2026-01-09 17:13:00,7.99,normal,2026-01-09 20:00:00
411,51,2026-01-09,2026-01-09 09:09:00,2026-01-09 16:56:00,7.79,normal,2026-01-09 20:00:00
412,52,2026-01-09,2026-01-09 09:13:00,2026-01-09 17:36:00,8.38,normal,2026-01-09 20:00:00
413,53,2026-01-09,2026-01-09 09:28:00,2026-01-09 17:38:00,8.17,normal,2026-01-09 20:00:00
414,54,2026-01-09,,,0,absent,2026-01-09 20:00:00
415,55,2026-01-09,2026-01-09 09:41:00,2026-01-09 18:21:00,8.67,normal,2026-01-09 20:00:00
416,56,2026-01-09,2026-01-09 09:21:00,2026-01-09 18:16:00,8.92,normal,2026-01-09 20:00:00
417,57,2026-01-09,2026-01-09 09:40:00,2026-01-09 18:35:00,8.91,normal,2026-01-09 20:00:00
418,58,2026-01-09,2026-01-09 09:37:00,2026-01-09 18:22:00,8.74,normal,2026-01-09 20:00:00
419,59,2026-01-09,2026-01-09 09:41:00,2026-01-09 17:28:00,7.78,normal,2026-01-09 20:00:00
420,60,2026-01-09,2026-01-09 09:09:00,2026-01-09 17:11:00,8.04,normal,2026-01-09 20:00:00
421,1,2026-01-12,2026-01-12 09:20:00,2026-01-12 18:06:00,8.76,normal,2026-01-12 20:00:00
422,2,2026-01-12,2026-01-12 09:02:00,2026-01-12 16:59:00,7.95,normal,2026-01-12 20:00:00
423,3,2026-01-12,2026-01-12 09:26:00,2026-01-12 17:51:00,8.42,normal,2026-01-12 20:00:00
424,4,2026-01-12,2026-01-12 09:33:00,2026-01-12 18:23:00,8.83,normal,2026-01-12 20:00:00
425,5,2026-01-12,2026-01-12 09:24:00,2026-01-12 16:45:00,7.35,normal,2026-01-12 20:00:00
426,6,2026-01-12,2026-01-12 09:33:00,2026-01-12 17:41:00,8.13,normal,2026-01-12 20:00:00
427,7,2026-01-12,2026-01-12 09:00:00,2026-01-12 17:09:00,8.14,normal,2026-01-12 20:00:00
428,8,2026-01-12,,,0,absent,2026-01-12 20:00:00
429,9,2026-01-12,2026-01-12 09:18:00,2026-01-12 19:52:00,10.56,overtime,2026-01-12 20:00:00
430,10,2026-01-12,2026-01-12 09:26:00,2026-01-12 17:32:00,8.1,normal,2026-01-12 20:00:00
431,11,2026-01-12,2026-01-12 09:02:00,2026-01-12 16:45:00,7.71,normal,2026-01-12 20:00:00
432,12,2026-01-12,2026-01-12 09:34:00,2026-01-12 17:08:00,7.57,normal,2026-01-12 20:00:00
433,13,2026-01-12,2026-01-12 09:22:00,2026-01-12 17:00:00,7.63,normal,2026-01-12 20:00:00
434,14,2026-01-12,2026-01-12 09:09:00,2026-01-12 18:53:00,9.73,overtime,2026-01-12 20:00:00
435,15,2026-01-12,2026-01-12 09:17:00,2026-01-12 17:00:00,7.72,normal,2026-01-12 20:00:00
436,16,2026-01-12,2026-01-12 09:16:00,2026-01-12 17:20:00,8.07,normal,2026-01-12 20:00:00
437,17,2026-01-12,2026-01-12 09:22:00,2026-01-12 18:31:00,9.15,overtime,2026-01-12 20:00:00
438,18,2026-01-12,2026-01-12 09:12:00,2026-01-12 17:26:00,8.23,normal,2026-01-12 20:00:00
439,19,2026-01-12,2026-01-12 09:08:00,2026-01-12 19:31:00,10.38,overtime,2026-01-12 20:00:00
440,20,2026-01-12,2026-01-12 09:29:00,2026-01-12 16:49:00,7.33,late,2026-01-12 20:00:00
441,21,2026-01-12,,,0,absent,2026-01-12 20:00:00
442,22,2026-01-12,2026-01-12 09:12:00,2026-01-12 17:34:00,8.36,normal,2026-01-12 20:00:00
443,23,2026-01-12,2026-01-12 09:10:00,2026-01-12 17:48:00,8.64,normal,2026-01-12 20:00:00
444,24,2026-01-12,2026-01-12 09:23:00,2026-01-12 17:11:00,7.79,normal,2026-01-12 20:00:00
445,25,2026-01-12,2026-01-12 09:28:00,2026-01-12 17:02:00,7.56,normal,2026-01-12 20:00:00
446,26,2026-01-12,,,0,absent,2026-01-12 20:00:00
447,27,2026-01-12,2026-01-12 09:02:00,2026-01-12 16:44:00,7.71,normal,2026-01-12 20:00:00
448,28,2026-01-12,2026-01-12 09:31:00,2026-01-12 17:48:00,8.28,normal,2026-01-12 20:00:00
449,29,2026-01-12,2026-01-12 09:18:00,2026-01-12 17:37:00,8.31,normal,2026-01-12 20:00:00
450,30,2026-01-12,2026-01-12 09:34:00,2026-01-12 17:38:00,8.06,normal,2026-01-12 20:00:00
451,31,2026-01-12,2026-01-12 09:25:00,2026-01-12 17:25:00,8,normal,2026-01-12 20:00:00
452,32,2026-01-12,2026-01-12 09:44:00,2026-01-12 17:39:00,7.91,normal,2026-01-12 20:00:00
453,33,2026-01-12,,,0,absent,2026-01-12 20:00:00
454,34,2026-01-12,,,0,absent,2026-01-12 20:00:00
455,35,2026-01-12,2026-01-12 09:21:00,2026-01-12 18:54:00,9.55,overtime,2026-01-12 20:00:00
456,36,2026-01-12,2026-01-12 09:23:00,2026-01-12 17:08:00,7.76,normal,2026-01-12 20:00:00
457,37,2026-01-12,2026-01-12 09:02:00,2026-01-12 14:48:00,5.76,late,2026-01-12 20:00:00
458,38,2026-01-12,2026-01-12 09:30:00,2026-01-12 18:06:00,8.6,normal,2026-01-12 20:00:00
459,39,2026-01-12,2026-01-12 09:14:00,2026-01-12 17:50:00,8.59,normal,2026-01-12 20:00:00
460,40,2026-01-12,,,0,absent,2026-01-12 20:00:00
461,41,2026-01-12,2026-01-12 09:04:00,2026-01-12 16:19:00,7.24,normal,2026-01-12 20:00:00
462,42,2026-01-12,2026-01-12 09:41:00,2026-01-12 17:43:00,8.04,normal,2026-01-12 20:00:00
463,43,2026-01-12,2026-01-12 09:38:00,2026-01-12 17:16:00,7.64,normal,2026-01-12 20:00:00
464,44,2026-01-12,2026-01-12 09:10:00,2026-01-12 18:06:00,8.94,normal,2026-01-12 20:00:00
465,45,2026-01-12,2026-01-12 09:16:00,2026-01-12 17:38:00,8.36,normal,2026-01-12 20:00:00
466,46,2026-01-12,2026-01-12 09:09:00,2026-01-12 17:45:00,8.6,normal,2026-01-12 20:00:00
467,47,2026-01-12,2026-01-12 09:40:00,2026-01-12 17:36:00,7.93,normal,2026-01-12 20:00:00
468,48,2026-01-12,2026-01-12 09:10:00,2026-01-12 14:54:00,5.73,late,2026-01-12 20:00:00
469,49,2026-01-12,2026-01-12 09:07:00,2026-01-12 17:03:00,7.94,normal,2026-01-12 20:00:00
470,50,2026-01-12,2026-01-12 09:23:00,2026-01-12 17:27:00,8.06,normal,2026-01-12 20:00:00
471,51,2026-01-12,2026-01-12 09:42:00,2026-01-12 16:45:00,7.05,normal,2026-01-12 20:00:00
472,52,2026-01-12,2026-01-12 09:28:00,2026-01-12 17:26:00,7.97,normal,2026-01-12 20:00:00
473,53,2026-01-12,2026-01-12 09:09:00,2026-01-12 18:06:00,8.94,normal,2026-01-12 20:00:00
474,54,2026-01-12,2026-01-12 09:30:00,2026-01-12 17:34:00,8.07,normal,2026-01-12 20:00:00
475,55,2026-01-12,2026-01-12 09:10:00,2026-01-12 16:22:00,7.2,normal,2026-01-12 20:00:00
476,56,2026-01-12,2026-01-12 09:26:00,2026-01-12 16:48:00,7.37,normal,2026-01-12 20:00:00
477,57,2026-01-12,2026-01-12 09:15:00,2026-01-12 16:30:00,7.25,normal,2026-01-12 20:00:00
478,58,2026-01-12,2026-01-12 09:35:00,2026-01-12 17:15:00,7.67,normal,2026-01-12 20:00:00
479,59,2026-01-12,2026-01-12 09:34:00,2026-01-12 17:51:00,8.28,normal,2026-01-12 20:00:00
480,60,2026-01-12,2026-01-12 09:24:00,2026-01-12 18:15:00,8.86,normal,2026-01-12 20:00:00
481,1,2026-01-13,2026-01-13 09:17:00,2026-01-13 16:42:00,7.42,normal,2026-01-13 20:00:00
482,2,2026-01-13,2026-01-13 09:04:00,2026-01-13 17:20:00,8.26,normal,2026-01-13 20:00:00
483,3,2026-01-13,2026-01-13 09:07:00,2026-01-13 17:27:00,8.33,normal,2026-01-13 20:00:00
484,4,2026-01-13,2026-01-13 09:29:00,2026-01-13 18:16:00,8.79,normal,2026-01-13 20:00:00
485,5,2026-01-13,2026-01-13 09:37:00,2026-01-13 16:55:00,7.3,normal,2026-01-13 20:00:00
486,6,2026-01-13,2026-01-13 09:12:00,2026-01-13 16:31:00,7.31,normal,2026-01-13 20:00:00
487,7,2026-01-13,2026-01-13 09:27:00,2026-01-13 16:27:00,7.01,normal,2026-01-13 20:00:00
488,8,2026-01-13,2026-01-13 09:22:00,2026-01-13 18:55:00,9.56,overtime,2026-01-13 20:00:00
489,9,2026-01-13,2026-01-13 09:07:00,2026-01-13 16:11:00,7.06,normal,2026-01-13 20:00:00
490,10,2026-01-13,2026-01-13 09:02:00,2026-01-13 16:05:00,7.04,normal,2026-01-13 20:00:00
491,11,2026-01-13,2026-01-13 09:05:00,2026-01-13 17:10:00,8.08,normal,2026-01-13 20:00:00
492,12,2026-01-13,2026-01-13 09:44:00,2026-01-13 18:34:00,8.83,normal,2026-01-13 20:00:00
493,13,2026-01-13,2026-01-13 09:34:00,2026-01-13 18:18:00,8.74,normal,2026-01-13 20:00:00
494,14,2026-01-13,2026-01-13 09:09:00,2026-01-13 16:53:00,7.74,normal,2026-01-13 20:00:00
495,15,2026-01-13,2026-01-13 09:42:00,2026-01-13 18:09:00,8.45,normal,2026-01-13 20:00:00
496,16,2026-01-13,2026-01-13 09:31:00,2026-01-13 17:35:00,8.07,normal,2026-01-13 20:00:00
497,17,2026-01-13,2026-01-13 09:19:00,2026-01-13 16:42:00,7.38,normal,2026-01-13 20:00:00
498,18,2026-01-13,2026-01-13 09:08:00,2026-01-13 17:52:00,8.73,normal,2026-01-13 20:00:00
